handing res.wal100G.chk900s.ssd.txt
1,56,670.87,9093.71,9440.13,183.21
2,56,688.26,8930.32,9272.45,282.25
3,56,740.97,9729.57,10151.55,253.35
4,56,847.03,10862.43,11200.44,219.36
5,56,843.97,11111.64,11675.62,207.82
6,56,839.87,11102.22,11609.14,297.92
7,56,907.08,11849.10,12231.14,215.44
8,56,941.04,12069.46,12500.48,211.60
9,56,895.90,11462.76,11756.73,235.74
10,56,1017.75,13268.70,13746.58,211.60
11,56,907.16,11562.04,11879.10,227.40
12,56,957.03,11737.35,12180.36,223.34
13,56,939.99,12469.82,12952.81,207.82
14,56,1149.00,15075.94,15667.94,170.48
15,56,1074.10,13449.20,13965.25,204.11
16,56,1246.89,16439.55,17044.50,97.55
17,56,1130.96,14205.56,14761.54,179.94
18,56,973.07,12539.92,13012.95,227.40
19,56,988.88,12826.38,13321.32,219.36
20,56,964.01,12854.17,13252.17,267.41
21,56,1001.12,13248.58,13836.65,144.97
22,56,1020.01,12624.11,13171.11,219.36
23,56,1127.78,14395.25,14888.15,130.13
24,56,1091.33,14301.36,14856.53,150.29
25,56,1244.72,16221.40,16846.26,116.80
26,56,1240.04,16043.51,16657.53,104.84
27,56,1185.94,15149.27,15715.24,125.52
28,56,1100.99,13753.90,14129.89,227.40
29,56,1126.03,15039.38,15736.40,183.21
30,56,1279.11,16455.42,17087.48,144.97
31,56,1299.85,17735.00,18637.90,125.52
32,56,1256.97,16908.56,17540.54,170.48
33,56,1264.13,16772.70,17308.76,134.90
34,56,1371.02,18453.24,19198.25,116.80
35,56,1398.00,18363.02,19191.02,114.72
36,56,1355.98,17450.77,18119.76,118.92
37,56,1337.86,17370.16,17904.10,118.92
38,56,1453.07,18574.89,19253.92,114.72
39,56,1454.95,18844.35,19551.33,108.68
40,56,1612.97,21106.64,21922.63,95.81
41,56,1498.93,20115.12,20976.08,92.42
42,56,1554.14,20450.80,21290.87,101.13
43,56,1651.90,21917.65,22936.59,87.56
44,56,1566.66,20586.50,21342.33,101.13
45,56,1597.46,20522.89,21257.10,94.10
46,56,1671.96,21364.48,22054.46,82.96
47,56,1688.90,22328.73,23176.69,84.47
48,56,1630.17,20939.14,21673.22,101.13
49,56,1583.91,21221.77,22116.71,92.42
