handing res.wal75G.chk900s.ssd.txt
1,56,807.63,10492.23,10862.61,161.51
2,56,967.12,12375.55,12696.59,189.93
3,56,868.10,11437.34,11842.39,223.34
4,56,1025.02,13254.28,13902.29,183.21
5,56,1125.66,14024.82,14467.69,170.48
6,56,1084.31,13625.88,14076.00,196.89
7,56,1116.82,14141.68,14662.59,179.94
8,56,1230.97,16145.64,16735.63,150.29
9,56,1227.08,16593.07,17253.11,130.13
10,56,1257.27,15721.33,16272.45,137.35
11,56,1204.68,15457.87,15931.75,167.44
12,56,1224.33,15642.23,16268.40,144.97
13,56,1123.76,15013.85,15732.70,158.63
14,56,1238.95,16407.31,17134.28,130.13
15,56,1258.97,16887.54,17535.52,123.28
16,56,1367.20,17624.58,18270.67,116.80
17,56,1337.84,17849.89,18556.80,108.68
18,56,1357.11,17614.47,18435.53,116.80
19,56,1386.85,17382.07,18077.99,114.72
20,56,1572.03,20307.42,21004.43,102.97
21,56,1514.04,19957.48,20769.50,97.55
22,56,1464.27,19011.56,19730.70,108.68
23,56,1573.50,20423.46,21271.19,102.97
24,56,1642.32,21297.13,22161.30,89.16
25,56,1579.10,20188.31,20948.36,97.55
26,56,1704.98,22418.79,23332.78,84.47
27,56,1604.30,20624.84,21364.98,95.81
28,56,1591.34,21319.16,22238.78,97.55
29,56,1710.14,22445.85,23237.92,87.56
30,56,1773.03,22701.33,23337.33,73.13
31,56,1707.96,21778.45,22635.43,94.10
32,56,1723.09,22570.12,23517.16,84.47
33,56,1637.89,21357.60,22297.54,92.42
34,56,1920.97,24384.60,25190.59,70.55
35,56,1839.07,23327.92,24290.96,84.47
36,56,1827.00,23864.04,24785.04,74.46
37,56,1792.97,23111.66,24037.65,81.48
38,56,1804.94,23605.19,24513.16,78.60
39,56,2015.00,26248.06,27247.06,71.83
40,56,1865.08,24462.01,25403.04,78.60
41,56,1893.02,24306.28,25154.29,74.46
42,56,1847.71,24180.20,25200.04,81.48
43,56,1963.24,25454.17,26553.31,81.48
44,56,1888.92,23902.01,24858.97,84.47
45,56,2017.06,25528.82,26415.85,66.84
46,56,1938.93,25540.03,26741.98,77.19
47,56,1827.86,24123.21,25102.13,86.00
48,56,2117.89,27231.55,28095.51,64.47
49,56,1939.85,25040.02,25871.96,75.82
50,56,2050.53,26767.92,27833.19,73.13
51,56,2045.10,26524.34,27599.39,73.13
52,56,2120.92,26962.28,27800.85,62.19
53,56,1942.98,25475.81,26360.25,71.83
54,56,2018.90,26205.64,27112.60,68.05
55,56,2051.08,26396.03,27468.07,74.46
56,56,2146.76,27440.91,28420.80,65.65
57,56,1871.07,24857.87,25855.91,86.00
58,56,2086.12,27734.56,28729.62,69.29
59,56,2148.07,27795.93,28722.97,69.29
60,56,2157.89,27028.68,27806.64,64.47
61,56,2187.09,27934.21,28963.25,66.84
62,56,2046.53,27176.06,28149.32,65.65
63,56,2105.22,27966.64,29074.23,69.29
64,56,2210.43,29519.81,30671.03,66.84
65,56,1814.88,23238.42,24069.36,89.16
66,56,2062.77,27073.97,28251.84,75.82
67,56,2240.19,28436.45,29437.53,63.32
68,56,2156.93,27950.10,29030.06,70.55
69,56,2287.94,30040.21,31247.18,62.19
70,56,2260.91,29632.78,30823.73,64.47
