handing res.wal50G.chk900s.ssd.txt
1,56,847.45,11013.91,11359.28,150.29
2,56,965.16,12469.01,12900.07,186.54
3,56,1126.94,14681.24,15266.21,121.08
4,56,1104.18,14114.35,14691.44,142.39
5,56,1120.86,14713.22,15254.15,147.61
6,56,1221.96,16383.51,16900.50,125.52
7,56,1254.94,16745.18,17382.15,114.72
8,56,1328.12,17199.57,17813.62,108.68
9,56,1377.93,17739.10,18433.07,104.84
10,56,1399.01,18253.13,18949.13,110.66
11,56,1480.07,19227.90,19945.94,97.55
12,56,1416.91,18415.82,19130.78,99.33
13,56,1383.06,17758.78,18459.81,106.75
14,56,1416.98,17738.71,18413.70,108.68
15,56,1481.96,19666.45,20452.43,92.42
16,56,1536.00,19891.01,20571.01,97.55
17,56,1590.03,21065.34,21887.35,78.60
18,56,1619.01,20817.14,21578.15,89.16
19,56,1545.98,20374.75,21311.74,90.78
20,56,1578.04,20164.57,20855.59,94.10
21,56,1601.90,20342.79,21055.75,86.00
22,56,1759.06,22948.76,23987.80,77.19
23,56,1859.94,23829.26,24729.23,74.46
24,56,1739.35,22837.66,23732.84,71.83
25,56,1930.70,25374.00,26290.86,66.84
26,56,2056.93,25590.12,26400.09,66.84
27,56,1908.91,24796.78,25635.74,65.65
28,56,1879.16,25233.17,26299.26,69.29
29,56,2093.95,26533.36,27573.33,63.32
30,56,2036.04,26533.50,27551.52,63.32
31,56,2026.03,26963.41,28089.43,62.19
32,56,2042.89,26589.53,27779.46,63.32
33,56,2037.95,26288.38,27365.35,66.84
34,56,2112.00,26465.98,27334.97,62.19
35,56,2058.56,27738.13,28771.92,61.08
36,56,2253.59,29163.60,30169.86,55.82
37,56,2102.97,27773.61,29013.59,62.19
38,56,2163.94,28486.27,29620.24,58.92
39,56,2126.58,28031.52,29170.30,61.08
40,56,2239.15,29974.01,31205.10,54.83
41,56,2208.38,28736.97,29933.63,57.87
42,56,2266.81,29240.46,30368.86,58.92
43,56,2219.07,29619.95,30852.99,56.84
44,56,2316.15,29432.93,30513.00,55.82
45,56,2295.96,29335.49,30341.48,57.87
46,56,2320.88,29726.42,30868.36,55.82
47,56,2300.20,29435.55,30507.64,57.87
48,56,2303.17,29578.30,30497.97,55.82
49,56,2486.76,32358.90,33622.29,52.89
50,56,2151.94,28143.21,29415.17,58.92
51,56,2237.18,28711.29,29681.37,57.87
52,56,2378.90,30839.66,31952.61,51.94
53,56,2424.94,31206.25,32175.22,50.11
54,56,2488.09,32092.18,33481.23,51.02
55,56,2450.04,31527.56,32803.58,52.89
56,56,2424.73,31883.42,33054.29,51.94
57,56,2513.41,32787.38,34046.59,49.21
58,56,2646.00,33665.01,34963.01,47.47
59,56,2558.99,33185.93,34345.93,50.11
60,56,2363.00,31072.04,32266.04,51.94
61,56,2430.75,32024.69,33256.56,51.94
62,56,2353.16,31435.16,32823.25,53.85
63,56,2422.06,31941.82,33199.85,52.89
64,56,2490.99,32749.83,34144.82,51.02
65,56,2179.04,28438.53,29568.55,65.65
66,56,2552.78,33647.09,35066.96,49.21
67,56,2639.93,33423.09,34560.06,47.47
68,56,2517.19,32622.52,33767.61,50.11
69,56,2628.88,32686.45,33890.39,48.34
70,56,2461.75,32147.72,33474.59,51.02
71,56,2515.12,32418.60,33475.65,49.21
72,56,2502.74,32345.69,33782.54,51.94
73,56,2459.48,31801.24,32970.99,51.94
74,56,2660.07,33346.43,34505.90,48.34
75,56,2613.79,33872.34,35102.29,47.47
76,56,2428.16,31604.09,32770.12,51.94
77,56,2448.74,32020.62,33057.51,50.11
78,56,2508.25,32650.24,33908.37,51.02
79,56,2503.93,33113.11,34347.07,49.21
80,56,2480.93,32648.13,33905.09,49.21
81,56,2536.11,33508.49,34875.55,51.02
82,56,2558.95,33469.40,34692.38,50.11
83,56,2630.10,34093.32,35409.37,48.34
84,56,2468.92,32421.98,33753.93,51.02
85,56,2526.99,33087.82,34417.81,48.34
86,56,2653.98,34433.74,35800.73,47.47
87,56,2710.02,34612.32,35749.33,46.63
88,56,2711.00,34787.01,36031.01,45.79
89,56,2652.99,35021.92,36329.91,46.63
90,56,2748.97,34976.58,36233.56,45.79
91,56,2710.99,35740.89,36934.89,45.79
92,56,2830.95,35966.37,37069.35,44.17
93,56,2814.08,35939.01,37242.04,44.98
94,56,2726.84,35115.95,36451.87,44.98
95,56,2724.90,35257.77,36685.72,46.63
96,56,2809.18,36898.39,38331.49,45.79
97,56,2230.90,28724.73,29883.68,63.32
98,56,2614.03,33998.33,35413.35,47.47
99,56,2826.93,36264.16,37520.13,44.17
100,56,2885.81,36006.63,37206.56,44.17
101,56,2781.74,35489.62,36895.49,46.63
102,56,2700.68,35045.87,36344.20,46.63
103,56,2756.89,36234.57,37667.51,45.79
104,56,2818.00,36311.94,37527.94,43.39
105,56,2788.12,36982.58,38465.64,44.98
106,56,2861.94,36897.22,38314.19,43.39
107,56,2708.04,35458.48,36728.50,45.79
108,56,2727.00,35960.00,37185.00,44.98
109,56,2718.00,35682.06,37118.06,46.63
110,56,2851.91,37128.84,38580.79,44.17
111,56,2834.07,36509.87,38056.90,44.98
112,56,2904.03,37760.38,39303.40,44.17
113,56,2773.93,37007.02,38489.98,44.17
114,56,2865.92,37125.03,38646.99,44.98
115,56,2892.16,36950.02,38172.09,43.39
116,56,2941.00,38129.00,39751.00,43.39
117,56,2995.00,38059.97,39244.97,42.61
118,56,2837.01,36122.16,37391.17,44.98
119,56,2915.56,37383.56,38731.90,42.61
120,56,3129.23,40259.85,41601.38,41.10
121,56,2623.03,34372.34,35641.35,47.47
122,56,2817.05,35439.59,36715.61,44.98
123,56,2873.04,37045.45,38401.47,43.39
124,56,2835.57,37556.25,38863.05,43.39
125,56,2950.09,37387.13,38713.17,44.17
126,56,3025.66,38725.43,40247.77,41.85
127,56,3008.96,38076.52,39378.51,42.61
128,56,2547.98,33271.74,34524.73,54.83
129,56,3079.91,39106.92,40803.87,41.85
130,56,2949.12,38348.52,39945.58,42.61
131,56,2949.85,38270.01,39583.95,43.39
132,56,3004.15,39022.95,40273.01,41.85
133,56,2906.01,37535.12,39050.12,44.98
134,56,3055.71,39040.25,40375.12,41.10
135,56,3041.88,39376.47,40643.42,41.10
136,56,3111.42,39955.39,41476.59,40.37
137,56,3054.97,39011.61,40356.60,41.10
138,56,2925.96,38762.47,40420.45,43.39
139,56,2839.06,36854.73,38346.76,45.79
140,56,2888.00,37621.98,38763.98,43.39
141,56,2861.89,37724.49,39109.44,44.17
142,56,2973.00,39029.99,40534.98,41.85
143,56,2859.11,36828.36,38034.40,44.17
144,56,2748.90,36155.63,37591.58,45.79
145,56,2854.76,36949.95,38258.39,45.79
146,56,2738.05,34350.15,35538.60,47.47
147,56,2760.17,34704.14,35800.21,45.79
148,56,2655.98,34422.79,35762.78,47.47
149,56,2866.81,36994.55,38478.45,45.79
150,56,2863.74,36052.76,37370.65,44.98
151,56,2835.12,37268.59,38647.65,44.98
152,56,2901.84,38027.94,39566.85,44.17
153,56,2814.97,36144.79,37533.28,46.63
154,56,2866.57,37086.26,38419.99,44.17
155,56,2893.03,37059.37,38534.39,45.79
156,56,2777.05,36584.67,38134.70,46.63
157,56,2795.83,36955.75,38513.66,47.47
158,56,2845.87,36802.34,38222.28,45.79
159,56,2507.12,31915.53,33028.58,57.87
160,56,2933.86,37980.18,39376.11,44.17
161,56,3037.29,39320.75,40679.88,41.85
162,56,3138.87,40073.34,41558.28,41.10
163,56,3098.85,40904.07,42462.99,41.10
164,56,2996.16,39150.15,40593.23,43.39
165,56,3318.01,42238.13,43622.14,38.25
166,56,3240.01,41644.08,43316.08,41.10
167,56,3221.97,42954.57,44610.55,38.94
168,56,3286.93,42417.10,43858.07,38.94
169,56,3118.12,40977.57,42577.64,40.37
170,56,3200.82,41117.69,42736.60,39.65
171,56,3106.11,40584.49,42184.55,41.10
172,56,3228.99,41536.87,43041.86,39.65
173,56,3094.87,39796.30,41447.23,41.85
174,56,3051.08,38659.02,40117.06,41.85
175,56,3180.22,41608.73,43195.34,38.94
176,56,3132.08,40816.00,42308.56,40.37
177,56,3220.68,41531.72,43142.56,39.65
178,56,3230.14,41719.77,43296.84,39.65
179,56,3298.99,42993.92,44791.92,38.94
180,56,3238.85,42186.08,43954.00,38.25
181,56,3311.16,43395.08,44957.15,37.56
182,56,3311.00,42851.04,44578.05,38.25
183,56,3312.02,43271.22,44762.23,37.56
184,56,3302.97,43046.57,44669.55,38.25
185,56,3294.04,43106.46,44785.48,38.94
186,56,3338.96,42945.47,44463.45,38.25
187,56,3469.01,44506.08,46042.08,36.89
188,56,3417.13,44103.70,45697.76,37.56
189,56,3383.69,44311.90,45862.76,36.89
190,56,2861.21,37953.81,39472.93,49.21
191,56,3361.09,44355.17,46341.22,38.25
192,56,3528.01,44857.09,46374.09,36.89
193,56,3470.89,45002.63,46838.57,36.89
194,56,3428.90,45074.69,46830.64,37.56
195,56,3407.13,44180.67,46039.74,38.25
196,56,3368.92,42673.95,44215.91,39.65
197,56,3518.39,45199.11,46701.85,36.24
198,56,3317.84,41973.68,43598.09,38.94
199,56,3085.87,40578.24,42193.16,41.10
200,56,3312.88,42496.50,43996.45,38.94
201,56,3379.76,42795.00,44444.89,38.25
202,56,3438.26,44952.39,46607.51,37.56
203,56,3170.10,41655.27,43560.32,40.37
204,56,3105.43,40914.43,42692.10,42.61
205,56,3202.32,41874.20,43469.36,40.37
206,56,3321.29,42267.75,43596.87,38.25
207,56,3232.89,42604.55,44313.49,39.65
208,56,3378.80,43321.39,44972.29,38.94
209,56,3391.33,43582.28,45328.45,38.25
210,56,2744.01,35259.18,36743.19,47.47
211,56,3325.83,43997.76,45608.68,37.56
212,56,3270.14,43297.84,45002.92,38.94
213,56,3293.88,42269.47,43817.41,38.94
214,56,3403.75,44220.76,46060.62,38.25
215,56,3374.25,44006.32,45662.45,36.24
216,56,3297.08,42678.07,44326.11,39.65
217,56,3349.89,44099.52,45771.46,37.56
218,56,3471.10,44648.32,46352.37,37.56
219,56,3412.97,44505.61,46335.60,37.56
220,56,3365.06,44565.73,46457.76,38.25
221,56,3033.96,39340.44,40780.42,51.94
222,56,3647.07,46906.93,48807.96,34.95
223,56,3565.92,45289.03,47025.99,36.24
224,56,3670.85,47649.05,49252.99,34.33
225,56,3598.13,46325.63,48071.69,36.24
226,56,3474.97,44472.56,46016.55,36.89
227,56,3453.12,45056.58,46850.64,36.89
228,56,3669.00,47400.94,49234.94,34.33
229,56,3606.04,46401.57,48082.59,35.59
230,56,3598.21,45929.94,47567.58,35.59
231,56,3562.68,46635.89,48365.22,36.24
232,56,3609.95,46874.33,48782.30,35.59
233,56,3687.91,48394.84,50366.79,34.33
234,56,3645.18,48130.39,50000.48,34.95
235,56,3778.04,48289.54,49994.55,33.72
236,56,3650.99,47521.91,49414.91,34.95
