handing res.wal10G.chk900s.ssd.txt
1,56,857.46,11155.98,11557.26,161.51
2,56,1135.39,14563.04,14927.17,155.80
3,56,1053.00,13817.99,14268.99,193.38
4,56,1102.57,14084.49,14622.28,189.93
5,56,1091.26,14263.44,14918.59,200.47
6,56,1193.02,15669.25,16295.26,158.63
7,56,1299.99,16819.87,17555.86,127.81
8,56,1281.08,16901.10,17506.14,137.35
9,56,1331.10,17041.26,17600.30,121.08
10,56,1404.94,18063.17,18720.14,114.72
11,56,1405.92,18629.99,19331.95,114.72
12,56,1462.95,18194.39,18898.37,121.08
13,56,1628.10,20530.26,21344.31,92.42
14,56,1463.82,19212.68,20033.58,101.13
15,56,1578.16,20013.04,20813.12,99.33
16,56,1578.91,20455.78,21207.74,90.78
17,56,1531.90,20598.71,21437.66,94.10
18,56,1652.39,21047.91,21789.08,82.96
19,56,1584.73,20411.47,21242.32,87.56
20,56,1615.19,21197.45,22040.54,81.48
21,56,1766.64,21953.52,22701.36,77.19
22,56,1700.16,22944.20,23915.30,80.03
23,56,1831.25,23362.17,24037.26,75.82
24,56,1696.86,22278.22,23103.15,77.19
25,56,1736.14,22611.85,23469.92,77.19
26,56,1810.70,23599.05,24559.89,74.46
27,56,1813.12,23755.53,24615.59,69.29
28,56,1745.25,22567.17,23567.31,78.60
29,56,1870.72,23711.42,24513.30,70.55
30,56,1961.88,25017.48,25864.43,65.65
31,56,2026.07,25892.90,26858.93,63.32
32,56,1932.90,24732.73,25722.68,68.05
33,56,1945.97,25461.57,26518.56,65.65
34,56,2029.11,26387.40,27407.46,65.65
35,56,1941.14,25399.83,26436.91,65.65
36,56,1850.89,24208.54,25219.48,75.82
37,56,2275.75,30467.69,31685.56,58.92
38,56,2300.19,29436.42,30625.52,55.82
39,56,2422.97,30582.58,31776.57,54.83
40,56,2364.29,30461.78,31605.93,54.83
41,56,2291.74,29443.67,30553.54,58.92
42,56,2258.81,29337.48,30715.37,62.19
43,56,2245.18,29268.34,30411.43,58.92
44,56,2318.81,30862.52,32052.42,55.82
45,56,2090.76,28620.75,29941.60,62.19
46,56,2343.73,29534.14,30631.48,57.87
47,56,2399.65,30554.52,31738.34,55.82
48,56,2238.00,28814.99,29974.99,61.08
49,56,2171.05,27792.61,28820.63,61.08
50,56,2321.39,30616.71,31987.75,56.84
51,56,2260.50,29587.57,30697.31,57.87
52,56,2243.58,30066.31,31399.06,57.87
53,56,2356.64,30494.23,31695.55,56.84
